rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,coordinate_frame,type_mask,position,x,y,z,velocity,x,y,z,acceleration_or_force,x,y,z,yaw,yaw_rate
1536033194131734371,,722,,1536033194,116025088,'',1,0,,0.921825408936,-1.70119428635,1.25042486191,,-0.0442048087716,5.04743528366,0.0180983543396,,-0.0914081260562,3.06045484543,6.50879096985,0.00905521307141,0.0
1536033194223212558,,723,,1536033194,215020480,'',1,0,,0.913704991341,-1.54100751877,1.25042486191,,-0.0492374263704,5.54591941833,0.00976705551147,,-0.094096198678,3.24202060699,6.46495056152,0.00905521307141,0.0
1536033194322895162,,724,,1536033194,319014848,'',1,0,,0.904840052128,-1.33380186558,1.25042486191,,-0.0472473427653,5.21755218506,-0.00112676620483,,-0.0803477391601,2.66454434395,6.43621015549,0.00905521307141,0.0
1536033194434324273,,725,,1536033194,415014848,'',1,0,,0.896149635315,-1.10800302029,1.25042486191,,-0.0429001227021,4.73748683929,-0.0101035833359,,-0.0693485289812,2.07532167435,6.4771604538,0.00905521307141,0.0
1536033194522566693,,726,,1536033194,516020224,'',1,0,,0.889707863331,-0.879463255405,1.25042486191,,-0.0383617095649,4.23630809784,-0.0153157711029,,-0.0708411484957,1.6519048214,6.553211689,0.00905521307141,0.0
1536033194622177932,,727,,1536033194,616017408,'',1,0,,0.892198860645,-0.729832828045,1.25042486191,,-0.0642498806119,1.84506380558,-0.0165859460831,,-0.128596812487,-0.264036566019,6.6659526825,0.00905521307141,0.0
1536033194722369940,,728,,1536033194,720020736,'',1,0,,0.89518481493,-0.56231713295,1.25042486191,,-0.0280615538359,0.805843770504,-0.0119420289993,,-0.113200686872,-0.966687679291,6.74863815308,0.00905521307141,0.0
1536033194823148868,,729,,1536033194,816019200,'',1,0,,0.898309826851,-0.397271692753,1.25042486191,,-0.0145624456927,0.245669364929,-0.00488042831421,,-0.107366167009,-1.23032259941,6.77711296082,0.00905521307141,0.0
1536033194921465277,,730,,1536033194,916016384,'',1,0,,0.9016507864,-0.224353015423,1.25042486191,,-0.00811289064586,-0.255653947592,0.0044310092926,,-0.111946187913,-1.47374689579,6.81450843811,0.00905521307141,0.0
1536033195022027523,,731,,1536033195,16018176,'',1,0,,0.904212713242,-0.0579866953194,1.25042486191,,-0.00247279601172,-0.754552066326,0.0148593187332,,-0.1081154719,-1.68323838711,6.84340286255,0.00905521307141,0.0
1536033195133300466,,732,,1536033195,118018176,'',1,0,,0.906837046146,0.0962167456746,1.25042486191,,0.00296678161249,-1.26482796669,0.0243713855743,,-0.104383759201,-1.94815039635,6.82395172119,0.00905521307141,0.0
1536033195241866684,,733,,1536033195,217023808,'',1,0,,0.908922970295,0.231372222304,1.25042486191,,0.00810179486871,-1.75836110115,0.0301572084427,,-0.112994596362,-2.12790393829,6.76956319809,0.00905521307141,0.0
1536033195343376473,,734,,1536033195,317029184,'',1,0,,0.911084413528,0.339452326298,1.25042486191,,0.0133004244417,-2.26087880135,0.0316689014435,,-0.125975742936,-2.31690621376,6.70427799225,0.00905521307141,0.0
1536033195422002029,,735,,1536033195,417023040,'',1,0,,0.913118481636,0.414711207151,1.25042486191,,0.0184415057302,-2.75819730759,0.0300958156586,,-0.126659452915,-2.4553630352,6.65310144424,0.00905521307141,0.0
1536033195542222601,,736,,1536033195,518023552,'',1,0,,0.914995849133,0.448952317238,1.25042486191,,0.0236521903425,-3.26142048836,0.025208234787,,-0.115444712341,-2.63584136963,6.59097671509,0.00905521307141,0.0
1536033195633523533,,737,,1536033195,617023552,'',1,0,,0.916503071785,0.450474649668,1.25042486191,,0.0288206841797,-3.75977349281,0.0185689926147,,-0.108526811004,-2.82978653908,6.5557012558,0.00905521307141,0.0
1536033195723017193,,738,,1536033195,717029696,'',1,0,,0.917684614658,0.418127179146,1.25042486191,,0.0340534262359,-4.26048660278,0.0105559825897,,-0.111040718853,-3.03539562225,6.51081228256,0.00905521307141,0.0
1536033195822304522,,739,,1536033195,818029696,'',1,0,,0.918824374676,0.350847065449,1.25042486191,,0.0397100448608,-4.76445960999,0.000691771507263,,-0.11197206378,-3.22511196136,6.45408391953,0.00905521307141,0.0
1536033195922325225,,740,,1536033195,918026880,'',1,0,,0.920059263706,0.245506376028,1.25042486191,,0.0395268015563,-4.46088981628,-0.0102441310883,,-0.126307666302,-2.68213963509,6.42491292953,0.00905521307141,0.0
1536033196022273100,,741,,1536033196,14029952,'',1,0,,0.921371638775,0.110898531973,1.25042486191,,0.0353277511895,-3.9811193943,-0.0181146860123,,-0.121555835009,-2.09572935104,6.49811601639,0.00905521307141,0.0
1536033196132886984,,742,,1536033196,115029952,'',1,0,,0.922488331795,-0.0546427294612,1.25042486191,,0.0191118251532,-0.950960040092,-0.019259095192,,-0.129137918353,0.607516646385,6.73073101044,0.00905521307141,0.0
1536033196222925750,,743,,1536033196,214029952,'',1,0,,0.923646211624,-0.234683394432,1.25042486191,,1.16264398619e-18,-2.34037986513e-34,-0.00949370861053,,-0.150188013911,1.36117863655,6.81964349747,0.00905521307141,0.0
1536033196321355138,,744,,1536033196,319029952,'',1,0,,0.924131035805,-0.42197689414,1.25042486191,,4.80041933651e-19,-9.66315131093e-35,-0.00391983985901,,-0.129149094224,1.086124897,6.71604728699,0.00905521307141,0.0
1536033196423013782,,745,,1536033196,419029952,'',1,0,,0.92302185297,-0.592711746693,1.25042486191,,4.45953437967e-19,-8.97695648364e-35,-0.00364148616791,,-0.11012519896,0.924061179161,6.7043967247,0.00905521307141,0.0
1536033196523498224,,746,,1536033196,519029952,'',1,0,,0.919846355915,-0.747413158417,1.25042486191,,3.4110394075e-19,-6.86635637674e-35,-0.00278532505035,,-0.0806330814958,0.791271626949,6.72059965134,0.00905521307141,0.0
1536033196650403189,,747,,1536033196,620027648,'',1,0,,0.914544939995,-0.885621905327,1.25042486191,,1.80997502992e-19,-3.64344474037e-35,-0.00147795677185,,-0.0675871819258,0.679435551167,6.71820020676,0.00905521307141,0.0
1536033196723486215,,748,,1536033196,719027648,'',1,0,,0.908273816109,-1.00399374962,1.25042486191,,-1.16309655295e-19,2.34129087325e-35,0.000949740409851,,-0.0590796917677,0.568089008331,6.70595598221,0.00905521307141,0.0
1536033196822901373,,749,,1536033196,819036352,'',1,0,,0.901421844959,-1.10748636723,1.25042486191,,-5.55664378037e-19,1.11854164952e-34,0.00453734397888,,-0.0695316046476,0.497559070587,6.7138004303,0.00905521307141,0.0
1536033196923195922,,750,,1536033196,919035328,'',1,0,,0.894929289818,-1.19442534447,1.25042486191,,-6.86854109517e-05,-0.00265126815066,0.00909411907196,,-0.0485515892506,0.410614639521,6.73441123962,0.00905521307141,0.0
1536033197022991392,,751,,1536033197,15040960,'',1,0,,0.894929289818,-1.19442534447,1.25042486191,,0.00553724449128,0.0645320117474,0.0145239830017,,-0.0634402558208,0.418796390295,6.73774051666,0.00905521307141,0.0
1536033197122445102,,752,,1536033197,116035584,'',1,0,,0.894929289818,-1.19442534447,1.25042486191,,0.0108651490882,0.124559663236,0.0203639268875,,-0.0582610331476,0.43421921134,6.73999166489,0.00905521307141,0.0
1536033197223477625,,753,,1536033197,215035584,'',1,0,,0.878404796124,-1.38048243523,1.25042486191,,-0.00044763868209,0.289597004652,0.0255300998688,,-0.0734695345163,0.533043503761,6.72967243195,0.00905521307141,0.0
1536033197346590066,,754,,1536033197,316035584,'',1,0,,0.873993396759,-1.42629396915,1.25042486191,,-0.00613219710067,0.790969252586,0.0306440591812,,-0.0852041840553,0.912495970726,6.74592447281,0.00905521307141,0.0
1536033197446365923,,755,,1536033197,415035584,'',1,0,,0.869907855988,-1.46172344685,1.25042486191,,-0.010163073428,1.12980973721,0.0348390340805,,-0.077298656106,1.11860537529,6.74917936325,0.00905521307141,0.0
1536033197545696440,,756,,1536033197,516035584,'',1,0,,0.865817010403,-1.48422825336,1.25042486191,,-0.00567391794175,0.628169894218,0.0369145870209,,-0.0808826163411,0.565623223782,6.70622348785,0.00905521307141,0.0
1536033197645677354,,757,,1536033197,620035584,'',1,0,,0.865064561367,-1.48697471619,1.25042486191,,0.00359117682092,0.00771349063143,0.0383098125458,,-0.0586098320782,-0.012930191122,6.74237346649,0.00905521307141,0.0
1536033197750343220,,758,,1536033197,720035584,'',1,0,,0.856409430504,-1.4992415905,1.25042486191,,-0.246129661798,-0.00222881720401,0.0404039621353,,-0.27212074399,0.0124652478844,6.73035812378,0.00905521307141,0.0
1536033197846483734,,759,,1536033197,816035584,'',1,0,,0.851089537144,-1.50239169598,1.25042486191,,-0.726015031338,-0.00657440023497,0.0405011177063,,-0.688725411892,0.0455915443599,6.6780962944,0.00905521307141,0.0
1536033197946322981,,760,,1536033197,920035584,'',1,0,,0.842276453972,-1.50698518753,1.25042486191,,-1.04170310497,-0.00943310093135,0.0374238491058,,-0.898594379425,0.0508310832083,6.63751554489,0.00905521307141,0.0
1536033198032272963,,761,,1536033198,16035584,'',1,0,,0.827471017838,-1.51197004318,1.25042486191,,-0.749853730202,-0.00679027056321,0.0340433120728,,-0.547845423222,0.0463445074856,6.65014076233,0.00905521307141,0.0
1536033198159561390,,762,,1536033198,117029184,'',1,0,,0.807401418686,-1.50911641121,1.25042486191,,-0.458868682384,-0.00415526703,0.0322337150574,,-0.264204978943,0.0220439564437,6.68105745316,0.00905521307141,0.0
1536033198222572614,,763,,1536033198,217028928,'',1,0,,0.790187478065,-1.49295687675,1.25042486191,,-0.427562445402,-0.00387177476659,0.0325182676315,,-0.249371886253,0.0266120154411,6.67572212219,0.00905521307141,0.0
1536033198322295382,,764,,1536033198,318023808,'',1,0,,0.765800714493,-1.48602390289,1.25042486191,,-0.551351904869,-0.00499274535105,0.0316470861435,,-0.3702442348,0.0414994470775,6.6521987915,0.00905521307141,0.0
1536033198423003932,,765,,1536033198,417023552,'',1,0,,0.733024716377,-1.48757696152,1.25042486191,,-0.353893369436,0.0342965237796,0.0283116102219,,-0.166532441974,0.10099632293,6.65856361389,0.00905521307141,0.0
1536033198522456154,,766,,1536033198,517028672,'',1,0,,0.694992423058,-1.49198055267,1.25042486191,,-0.262526869774,0.49563986063,0.024249792099,,-0.0886063799262,0.491737514734,6.63579940796,0.00905521307141,0.0
1536033198632332077,,767,,1536033198,617032768,'',1,0,,0.656938016415,-1.49501216412,1.25042486191,,-0.286925047636,0.627811551094,0.0197885036469,,-0.122648350894,0.556273043156,6.62187051773,0.00905521307141,0.0
1536033198761270345,,768,,1536033198,714038400,'',1,0,,0.622507452965,-1.49267303944,1.25042486191,,-0.368339598179,0.966464459896,0.0146932601929,,-0.225299179554,0.778121113777,6.6073307991,0.00905521307141,0.0
1536033198822041946,,769,,1536033198,818037888,'',1,0,,0.589381217957,-1.48132991791,1.25042486191,,-0.502798855305,0.865597844124,0.00908303260803,,-0.363482028246,0.610960900784,6.57733678818,0.00905521307141,0.0
1536033198932495863,,770,,1536033198,918045568,'',1,0,,0.561222076416,-1.46092236042,1.25042486191,,-0.853621959686,0.511871755123,0.00393950939178,,-0.680307745934,0.233495235443,6.57241487503,0.00905521307141,0.0
1536033199022492102,,771,,1536033199,14042752,'',1,0,,0.53419983387,-1.4341609478,1.25042486191,,-1.06581401825,0.115898057818,0.000101208686828,,-0.819870650768,-0.132468640804,6.57554769516,0.00905521307141,0.0
1536033199132762901,,772,,1536033199,118047616,'',1,0,,0.501327753067,-1.40204918385,1.25042486191,,-0.891350984573,-0.00807159300894,-0.00137543678284,,-0.611290514469,-0.212638795376,6.63827943802,0.00905521307141,0.0
1536033199232689325,,773,,1536033199,219049664,'',1,0,,0.464323103428,-1.37237679958,1.25042486191,,-0.388581544161,-0.00351878511719,0.00173997879028,,-0.131423458457,-0.140557557344,6.70259284973,0.00905521307141,0.0
1536033199333240957,,774,,1536033199,319058368,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.0239969734102,-0.0157433990389,0.00828731060028,,0.211179018021,-0.12403395772,6.76236248016,0.00905521307141,0.0
1536033199422285928,,775,,1536033199,419055808,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.0611815452576,-0.0371248908341,0.0147768259048,,0.148896202445,-0.115140147507,6.73945045471,0.00905521307141,0.0
1536033199532723719,,776,,1536033199,515061952,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.0922508463264,-0.0547730214894,0.0175750255585,,0.125604912639,-0.118819475174,6.70619106293,0.00905521307141,0.0
1536033199621831967,,777,,1536033199,619059648,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.119172811508,-0.0708464235067,0.0170710086823,,0.0923338383436,-0.12113519758,6.67976713181,0.00905521307141,0.0
1536033199732039851,,778,,1536033199,716059136,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.13896279037,-0.0832391306758,0.0149521827698,,0.0882101282477,-0.117427647114,6.66377592087,0.00905521307141,0.0
1536033199822815991,,779,,1536033199,819064512,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.15568216145,-0.0939018502831,0.0127689838409,,0.0669247433543,-0.108416065574,6.65615653992,0.00905521307141,0.0
1536033199922340077,,780,,1536033199,916064512,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.167767345905,-0.10141748935,0.0118041038513,,0.056575126946,-0.101382896304,6.67364549637,0.00905521307141,0.0
1536033200031403174,,781,,1536033200,15064512,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.176924556494,-0.106780730188,0.0117083787918,,0.0357186347246,-0.0916446074843,6.66815328598,0.00905521307141,0.0
1536033200122927312,,782,,1536033200,116064512,'',1,0,,0.449134200811,-1.36307156086,1.25042486191,,0.18295443058,-0.110142067075,0.0124037265778,,0.00502624921501,-0.0740172713995,6.68142032623,0.00905521307141,0.0
1536033200222769509,,783,,1536033200,215070144,'',1,0,,0.449134200811,-1.36307156086,1.23673403263,,0.186093643308,-0.111841596663,-0.163713663816,,0.00215135118924,-0.0824123546481,6.35752248764,0.00905521307141,0.0
1536033200323262540,,784,,1536033200,316068864,'',1,0,,0.449134200811,-1.36307156086,1.23094654083,,0.186603590846,-0.112189605832,-0.170318126678,,-0.018936317414,-0.0734033435583,6.46479606628,0.00905521307141,0.0
1536033200422959532,,785,,1536033200,415068864,'',1,0,,0.449134200811,-1.36307156086,1.22022938728,,0.184370532632,-0.111148625612,-0.251802712679,,-0.0358305163682,-0.071211181581,6.38720464706,0.00905521307141,0.0
1536033200523514664,,786,,1536033200,520073728,'',1,0,,0.449134200811,-1.36307156086,1.20311677456,,0.179574579,-0.108770512044,-0.299253821373,,-0.0446222387254,-0.0498755648732,6.42771244049,0.00905521307141,0.0
1536033200622209261,,787,,1536033200,616080128,'',1,0,,0.449134200811,-1.36307156086,1.18293261528,,0.173357143998,-0.105516418815,-0.299224436283,,-0.0589377135038,-0.0499874055386,6.49640464783,0.00905521307141,0.0
1536033200732422558,,788,,1536033200,716084224,'',1,0,,0.449134200811,-1.36307156086,1.1594517231,,0.165128305554,-0.101279444993,-0.299224168062,,-0.0802168101072,-0.0402486883104,6.54471969604,0.00905521307141,0.0
1536033200822879149,,789,,1536033200,816084224,'',1,0,,0.449134200811,-1.36307156086,1.13445663452,,0.155663534999,-0.0962721481919,-0.299224168062,,-0.0927834659815,-0.0266305301338,6.56817770004,0.00905521307141,0.0
1536033200923170923,,790,,1536033200,920084224,'',1,0,,0.449134200811,-1.36307156086,1.10721385479,,0.144846603274,-0.0905388072133,-0.296805262566,,-0.108471594751,-0.0378946997225,6.59307479858,0.00905521307141,0.0
1536033201023263691,,791,,1536033201,17079872,'',1,0,,0.449134200811,-1.36307156086,1.08158433437,,0.134199947119,-0.0851576775312,-0.275290906429,,-0.11889398098,-0.0221982672811,6.629301548,0.00905521307141,0.0
1536033201132304174,,792,,1536033201,118085504,'',1,0,,0.449134200811,-1.36307156086,1.05461871624,,0.122599951923,-0.0796270594001,-0.180230513215,,-0.117497391999,-0.0207857582718,6.80206918716,0.00905521307141,0.0
1536033201223080026,,793,,1536033201,217085504,'',1,0,,0.449134200811,-1.36307156086,1.03046560287,,0.111190326512,-0.0743305236101,-0.0884793549776,,-0.128790929914,-0.0218075420707,6.87545776367,0.00905521307141,0.0
1536033201334359482,,794,,1536033201,317085504,'',1,0,,0.449134200811,-1.36307156086,1.01163613796,,0.0996651053429,-0.0691319480538,-0.0884208083153,,-0.14118437469,-0.0138905085623,6.78919315338,0.00905521307141,0.0
1536033201422639928,,795,,1536033201,417084224,'',1,0,,0.449134200811,-1.36307156086,0.996635258198,,0.0882854983211,-0.0641685947776,-0.0884208083153,,-0.158804729581,-0.0149018056691,6.73996496201,0.00905521307141,0.0
1536033201522472650,,796,,1536033201,518087296,'',1,0,,0.449134200811,-1.36307156086,0.98372220993,,0.0767445936799,-0.0591808892787,-0.0884208083153,,-0.158296257257,-0.0190616548061,6.70180797577,0.00905521307141,0.0
1536033201633175400,,797,,1536033201,617093184,'',1,0,,0.449134200811,-1.36307156086,0.971609354019,,0.0651652663946,-0.054305870086,-0.0884208083153,,-0.171226203442,-0.0112668201327,6.6944475174,0.00905521307141,0.0
1536033201723285942,,798,,1536033201,718090112,'',1,0,,0.449134200811,-1.36307156086,0.959877252579,,0.0536074079573,-0.049254629761,-0.0884208083153,,-0.177253052592,-0.00439620623365,6.67458772659,0.00905521307141,0.0
1536033201823408286,,799,,1536033201,818090112,'',1,0,,0.449134200811,-1.36307156086,0.949172794819,,0.0423701517284,-0.0441780276597,-0.0884208083153,,-0.181809410453,0.00597394583747,6.66335964203,0.00905521307141,0.0
1536033201922131796,,800,,1536033201,914094720,'',1,0,,0.449134200811,-1.36307156086,0.939518034458,,0.031906299293,-0.039232224226,-0.0884208083153,,-0.190422981977,0.0117712346837,6.66484689713,0.00905521307141,0.0
1536033202022809720,,801,,1536033202,14099584,'',1,0,,0.449134200811,-1.36307156086,0.930193662643,,0.0217637345195,-0.033932518214,-0.0884208083153,,-0.18186211586,0.0214777197689,6.64398622513,0.00905521307141,0.0
1536033202123807517,,802,,1536033202,115100608,'',1,0,,0.449134200811,-1.36307156086,0.920978248119,,0.0122939245775,-0.0283141303807,-0.0805453136563,,-0.20395258069,0.0288514401764,6.6748752594,0.00905521307141,0.0
1536033202232136477,,803,,1536033202,219100608,'',1,0,,0.449134200811,-1.36307156086,0.911484360695,,0.00346801872365,-0.022262679413,-0.0767081007361,,-0.194316759706,0.0407430753112,6.6669383049,0.00905521307141,0.0
1536033202324280886,,804,,1536033202,319100096,'',1,0,,0.449134200811,-1.36307156086,0.902814507484,,-0.00411415984854,-0.0164139438421,-0.0414475798607,,-0.191883668303,0.0377041772008,6.74068307877,0.00905521307141,0.0
1536033202422332550,,805,,1536033202,419100096,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.0109108444303,-0.0105305546895,0.00471305847168,,-0.194013908505,0.047199498862,6.76305770874,0.00905521307141,0.0
1536033202522358990,,806,,1536033202,515097536,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.016478581354,-0.0049938200973,0.00876688957214,,-0.187472179532,0.0548336692154,6.74139404297,0.00905521307141,0.0
1536033202621770860,,807,,1536033202,619096256,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.0216558072716,0.000725132238586,0.0110438466072,,-0.183524027467,0.0560631975532,6.69993257523,0.00905521307141,0.0
1536033202732715506,,808,,1536033202,719096768,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.0257870126516,0.00601317267865,0.0116055607796,,-0.176148042083,0.057182174176,6.69791698456,0.00905521307141,0.0
1536033202821834154,,809,,1536033202,815096512,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.0291771441698,0.0111714303493,0.0116712450981,,-0.178578332067,0.0663755014539,6.66750574112,0.00905521307141,0.0
1536033202932563255,,810,,1536033202,916089856,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.0318696908653,0.0162971857935,0.0112971663475,,-0.174443051219,0.0687338635325,6.67202281952,0.00905521307141,0.0
1536033203022740825,,811,,1536033203,15089856,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.0338245369494,0.0212129764259,0.0105469822884,,-0.188087657094,0.0715065523982,6.65806293488,0.00905521307141,0.0
1536033203122069630,,812,,1536033203,116094208,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.0351197607815,0.0256345514208,0.00986188650131,,-0.18676969409,0.0764395818114,6.64973926544,0.00905521307141,0.0
1536033203222338553,,813,,1536033203,215093184,'',1,0,,0.449134200811,-1.36307156086,0.90059453249,,-0.0356616005301,0.0295170601457,0.00922167301178,,-0.176339685917,0.0727457851171,6.65943527222,0.00905521307141,0.0
1536033203345425418,,814,,1536033203,316093184,'',1,0,,0.486813127995,-1.39762818813,0.90059453249,,-0.00310095516033,0.342440336943,0.00862973928452,,-0.141937509179,0.346913844347,6.65792942047,0.00905521307141,0.0
1536033203422672580,,815,,1536033203,416093184,'',1,0,,0.486583709717,-1.40004765987,0.90059453249,,-0.00753414863721,0.832000613213,0.00868237018585,,-0.138584017754,0.744377315044,6.67624473572,0.00905521307141,0.0
1536033203532587867,,816,,1536033203,520093184,'',1,0,,0.48631092906,-1.39841663837,0.90059453249,,-0.00577315501869,0.637533009052,0.00889050960541,,-0.146977633238,0.506781041622,6.67942667007,0.00905521307141,0.0
1536033203634235222,,817,,1536033203,616093184,'',1,0,,0.486306369305,-1.39053952694,0.90059453249,,-0.00203682668507,0.22492800653,0.00816339254379,,-0.142159849405,0.0886341258883,6.6585149765,0.00905521307141,0.0
1536033203723400697,,818,,1536033203,720090880,'',1,0,,0.48641449213,-1.37633442879,0.90059453249,,-0.0016732881777,0.184782221913,0.00738352537155,,-0.15592931211,0.0540849752724,6.69244146347,0.00905521307141,0.0
1536033203822560334,,819,,1536033203,816088576,'',1,0,,0.486662477255,-1.36161792278,0.90059453249,,0.209775656462,0.270767480135,0.00836974382401,,0.0279525592923,0.153089165688,6.70586299896,0.00905521307141,0.0
1536033203922600087,,820,,1536033203,920088576,'',1,0,,0.48770993948,-1.34588623047,0.90059453249,,0.671667456627,0.350552558899,0.0114115476608,,0.42160692811,0.24738201499,6.74304866791,0.00905521307141,0.0
1536033204032479223,,821,,1536033204,17087296,'',1,0,,0.491342157125,-1.33120346069,0.90059453249,,1.02518606186,0.679757475853,0.0159121155739,,0.67761605978,0.524238407612,6.77307319641,0.00905521307141,0.0
1536033204122762422,,822,,1536033204,118087296,'',1,0,,0.50192719698,-1.31455099583,0.90059453249,,1.47087371349,0.906095921993,0.0204550623894,,0.9581579566,0.696073591709,6.76567029953,0.00905521307141,0.0
1536033204233775669,,823,,1536033204,217087296,'',1,0,,0.524027764797,-1.29399716854,0.90059453249,,1.68782544136,0.833427667618,0.0228002071381,,1.01383435726,0.581447005272,6.7275185585,0.00905521307141,0.0
1536033204322088753,,824,,1536033204,318094720,'',1,0,,0.560700118542,-1.26798510551,0.90059453249,,1.74488353729,0.629023313522,0.021984577179,,0.945942163467,0.356254905462,6.68812894821,0.00905521307141,0.0
1536033204452492457,,825,,1536033204,417096512,'',1,0,,0.612562537193,-1.23754286766,0.90059453249,,1.67717897892,0.159836724401,0.0197856426239,,0.78337675333,-0.0688838884234,6.68933868408,0.00905521307141,0.0
1536033204522460907,,826,,1536033204,514097024,'',1,0,,0.674518823624,-1.20763230324,0.90059453249,,1.21013009548,0.0631632730365,0.0177303552628,,0.305863916874,-0.11931617558,6.67474365234,0.00905521307141,0.0
1536033204623501718,,827,,1536033204,618097024,'',1,0,,0.751224339008,-1.17789649963,0.90059453249,,0.447394371033,-0.0800074264407,0.0170350670815,,-0.361957371235,-0.193684011698,6.70460987091,0.00905521307141,0.0
1536033204721768651,,828,,1536033204,718097280,'',1,0,,0.830042898655,-1.15252828598,0.90059453249,,0.375721693039,-0.576076328754,0.0192223787308,,-0.358752071857,-0.599265098572,6.74342918396,0.00905521307141,0.0
1536033204823880346,,829,,1536033204,818097280,'',1,0,,0.905966222286,-1.13259577751,0.90059453249,,0.331649899483,-1.07329726219,0.0239571332932,,-0.324610948563,-0.958600223064,6.75559186935,0.00905521307141,0.0
1536033204923288554,,830,,1536033204,918097792,'',1,0,,0.978490114212,-1.12191820145,0.90059453249,,0.298458129168,-1.57286047935,0.030922472477,,-0.324220567942,-1.26711058617,6.77450227737,0.00905521307141,0.0
1536033205025827689,,831,,1536033205,19097792,'',1,0,,1.04834806919,-1.12562692165,0.90059453249,,0.271086871624,-2.07607984543,0.0383274555206,,-0.322653800249,-1.54739439487,6.77540016174,0.00905521307141,0.0
1536033205122436268,,832,,1536033205,119096000,'',1,0,,1.11337387562,-1.14822912216,0.90059453249,,0.247527092695,-2.57397699356,0.0437317490578,,-0.297058820724,-1.80962991714,6.75314569473,0.00905521307141,0.0
1536033205222589062,,833,,1536033205,220094208,'',1,0,,1.17440629005,-1.19224762917,0.90059453249,,0.225852862,-3.07914638519,0.0469310879707,,-0.303307056427,-2.07436561584,6.73136568069,0.00905521307141,0.0
1536033205325570148,,834,,1536033205,319094208,'',1,0,,1.231159091,-1.25987446308,0.90059453249,,0.204486504197,-3.57477903366,0.0472710132599,,-0.294996500015,-2.31215047836,6.69942855835,0.00905521307141,0.0
1536033205454437302,,835,,1536033205,419099328,'',1,0,,1.28328847885,-1.35309910774,0.90059453249,,0.0763972401619,-4.00097846985,0.0449660420418,,-0.372362077236,-2.4747607708,6.66284418106,0.00905521307141,0.0
1536033205523558624,,836,,1536033205,519098304,'',1,0,,1.32215726376,-1.46227800846,0.90059453249,,-0.238173171878,-3.6215338707,0.0404242873192,,-0.584267675877,-2.00491881371,6.64072418213,0.00905521307141,0.0
1536033205651780807,,837,,1536033205,619098304,'',1,0,,1.3514777422,-1.59269809723,0.90059453249,,-0.505201816559,-3.19890856743,0.036072909832,,-0.743898510933,-1.50823807716,6.66350221634,0.00905521307141,0.0
1536033205754629951,,838,,1536033205,719098560,'',1,0,,1.3783364296,-1.75305986404,0.90059453249,,-0.668362796307,-2.73076844215,0.0321808457375,,-0.839553713799,-0.960195720196,6.65528583527,0.00905521307141,0.0
1536033205832692190,,839,,1536033205,815098560,'',1,0,,1.39804208279,-1.92747223377,0.90059453249,,-0.734331309795,-2.25154805183,0.0289947390556,,-0.796844005585,-0.537471950054,6.68079137802,0.00905521307141,0.0
1536033205922762231,,840,,1536033205,916098560,'',1,0,,1.40858089924,-2.11738395691,0.90059453249,,-0.768788635731,-1.7511267662,0.0265921354294,,-0.745225846767,-0.130665138364,6.68154764175,0.00905521307141,0.0
1536033206023472844,,841,,1536033206,15097792,'',1,0,,1.4155087471,-2.32498693466,0.90059453249,,-0.776993274689,-1.25298833847,0.0220757126808,,-0.710729539394,0.287631928921,6.68975973129,0.00905521307141,0.0
1536033206123094921,,842,,1536033206,116097792,'',1,0,,1.4155626297,-2.53611302376,0.90059453249,,-0.757355153561,-0.75193464756,0.0152224302292,,-0.678389310837,0.651750445366,6.67658996582,0.00905521307141,0.0
1536033206233663679,,843,,1536033206,215097792,'',1,0,,1.40644013882,-2.73625564575,0.90059453249,,-0.727092146873,-0.254120826721,0.00872856378555,,-0.584979295731,0.935976266861,6.67978906631,0.00905521307141,0.0
1536033206332688749,,844,,1536033206,320105984,'',1,0,,1.38806128502,-2.92651605606,0.90059453249,,-0.694621384144,0.268932282925,0.00244444608688,,-0.529814600945,1.22378695011,6.66688156128,0.00905521307141,0.0
1536033206421594240,,845,,1536033206,416102400,'',1,0,,1.3639138937,-3.07743287086,0.90059453249,,-0.664880752563,0.74801003933,-0.00296801328659,,-0.45459395647,1.44196546078,6.64712524414,0.00905521307141,0.0
1536033206522221350,,846,,1536033206,516102400,'',1,0,,1.33224773407,-3.20893526077,0.90059453249,,-0.633819937706,1.24835181236,-0.00814020633698,,-0.423095792532,1.66696453094,6.62595319748,0.00905521307141,0.0
